image_path,class_name,food,freshness_stage,shelf_life_min,shelf_life_max,shelf_life_midpoint,file_extension,file_size_bytes
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_185_IMG_20251102_081029133_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,32131
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_186_IMG_20251103_192216987_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,15966
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_187_IMG_20251120_203601790_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,15901
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_188_IMG_20251104_131854668_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18178
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_189_IMG_20251119_201513026_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18138
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_18_IMG_20251104_131814386_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,27172
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_190_Banana (17).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,37624
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_191_IMG_20251119_201217560_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,21456
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_192_IMG_20251120_203232163_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,23967
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_193_IMG_20251104_131713223_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,31617
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_194_IMG_20251102_080919902_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,26627
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_195_Banana (9).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,17907
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_196_IMG_20251102_081029133_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,31195
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_197_IMG_20251102_075733465_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,33923
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_198_IMG_20251103_192502588_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18725
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_199_IMG_20251102_075704488_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,23914
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_19_IMG_20251104_131814386_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,28217
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_1_IMG_20260120_095546193_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,29169
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_200_IMG_20251121_144216482_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,27450
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_201_IMG_20251121_144156971_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,22858
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_202_IMG_20251104_131828715_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,29051
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_203_IMG_20251121_144103499_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,25435
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_204_IMG_20251120_203225275_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,16835
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_205_IMG_20251119_201407916_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,19003
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_206_IMG_20251119_201341756_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,24474
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_207_IMG_20251121_143938420_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,29420
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_208_IMG_20251121_144250166_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,38102
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_209_IMG_20251120_203447321_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,16773
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_20_Banana (15).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,34423
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_210_IMG_20251102_075610660_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,22556
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_211_IMG_20251119_201533248_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18043
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_212_IMG_20251102_075619162_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,34033
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_213_IMG_20251121_144149316_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,28810
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_214_IMG_20251102_075704488_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,31652
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_215_IMG_20251102_075754032_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,24621
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_216_IMG_20251104_131847912_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,25996
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_217_Banana (2).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,24053
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_218_IMG_20251104_131821580_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,21738
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_219_Banana (4).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,17587
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_21_IMG_20251121_144244535_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,35577
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_220_IMG_20251120_203536076_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,20106
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_221_IMG_20251120_203131162_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18461
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_222_IMG_20251104_131910090_HDR_AE~2.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,31150
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_223_IMG_20251121_144250166_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,31783
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_224_Banana (10).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,20735
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_225_IMG_20251121_144156971_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,30472
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_226_IMG_20251119_201142753_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18307
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_227_IMG_20251120_203232163_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,17856
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_228_IMG_20251102_075719065_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,33792
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_229_IMG_20251102_075819241_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,40586
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_22_IMG_20251103_192502588_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,19040
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_230_IMG_20251120_203407888_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,27860
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_231_IMG_20251103_192521600_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,13651
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_232_IMG_20251121_143926483_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,28803
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_233_IMG_20251103_192238942_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,16436
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_234_IMG_20251120_203634670_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,20856
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_235_IMG_20251119_201401592_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,13239
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_236_IMG_20251119_201211761_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,20524
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_237_IMG_20251119_201217560_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18808
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_238_IMG_20251121_144103499_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,20824
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_239_IMG_20251120_203421221_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,27450
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_23_Banana (6).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,23763
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_240_IMG_20251102_080945915_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18151
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_241_Banana (19).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,30959
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_242_IMG_20251121_143938420_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,33810
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_243_IMG_20251103_192216987_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,16910
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_244_IMG_20251119_201401592_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,17632
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_245_IMG_20251104_131713223_HDR_AE~6.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,31991
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_246_IMG_20251119_201526954_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,17225
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_247_IMG_20251102_080919902_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,22136
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_248_IMG_20251121_143926483_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,22661
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_249_IMG_20251120_203630376_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,15567
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_24_IMG_20251120_203601790_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,12021
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_250_IMG_20251120_203634670_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,22948
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_251_IMG_20251121_144310484_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,27042
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_252_IMG_20251102_075610660_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,35552
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_253_IMG_20251104_131801730_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,23125
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_254_IMG_20251121_144032307_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,21622
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_255_IMG_20251120_203407888_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,15846
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_256_IMG_20251104_131700306_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,21411
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_257_IMG_20251102_075819241_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,31686
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_258_IMG_20251103_192446251_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,17195
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_259_IMG_20251119_201217560_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,21203
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_25_Banana (8).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,27332
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_260_Banana (17).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,36878
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_261_IMG_20251121_144354102_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,29607
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_262_Banana (8).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,23879
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_263_Banana (13).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,33133
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_264_IMG_20251120_203257888_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,26495
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_265_IMG_20251121_144250166_HDR_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,37436
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_266_IMG_20251103_192216987_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,17205
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_267_Banana (19).jpeg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpeg,31143
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_268_IMG_20251119_201248053_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,16100
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_269_IMG_20251120_203616251_HDR.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,18168
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Banana(1-4)/aug_26_IMG_20251102_080919902_AE.jpg,Fresh Banana(1-4),Banana,Fresh,1,4,2.5,.jpg,27804
